Id,Nro víctimas,Año,Mes,Día,Hora estandar,Tipo de calle,Cruce,Lugar del hecho,Comuna,Pos x,Pos y,Participantes,Víctima,Acusado,Hora,Rol,Sexo,Edad,FECHA_FALLECIMIENTO,BARRIOS,AREA
2016-0112,1,2016,Agosto,Sábado,4,AUTOPISTA,SI,AUTOPISTA 25 DE MAYO y AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1,-58.38268809,-34.62282019,MOTO-OBJETO FIJO,MOTO,MOTO,4,CONDUCTOR,MASCULINO,24,8/27/2016,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,17794568.879
2016-0113,1,2016,Agosto,Sábado,16,AVENIDA,SI,"ALBERDI, JUAN BAUTISTA AV. y GUARDIA NACIONAL",9,-58.49603546,-34.64564271,PEATON-PASAJEROS,PEATON,PASAJEROS,16,PEATON,FEMENINO,60,SD,LINIERS - MATADEROS - PARQUE AVELLANEDA,16505305.7861
2016-0114,1,2016,Agosto,Miércoles,11,CALLE,NO,"SALGUERO, JERONIMO 1410",14,-58.41848605,-34.59394733,BICICLETA-CARGAS,BICICLETA,CARGAS,11,CICLISTA,FEMENINO,55,8/31/2016,PALERMO,15845871.2876
2016-0115,1,2016,Septiembre,Viernes,11,CALLE,SI,ARIAS y TRONADOR,12,-58.48935041,-34.54917673,SD-CARGAS,MOTO,CARGAS,11,CONDUCTOR,MASCULINO,0,SD,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA,15570926.6376
2016-0116,1,2016,Septiembre,Viernes,20,AVENIDA,SI,27 DE FEBRERO AV. y ESCALADA AV.,8,-58.44451316,-34.68475866,MOTO-AUTO,MOTO,AUTO,20,CONDUCTOR,MASCULINO,30,9/2/2016,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,22216901.8455
2016-0117,1,2016,Septiembre,Sábado,15,AVENIDA,SI,DEL LIBERTADOR AV. y TAGLE,14,-58.39936478,-34.58271474,AUTO-AUTO,AUTO,AUTO,15,CONDUCTOR,MASCULINO,43,SD,PALERMO,15845871.2876
2016-0118,1,2016,Septiembre,Domingo,3,AUTOPISTA,NO,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI KM. 2.9,1,-58.37936704,-34.62694503,AUTO-AUTO,AUTO,AUTO,3,CONDUCTOR,MASCULINO,27,9/4/2016,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,17794568.879
2016-0119,1,2016,Septiembre,Domingo,6,AVENIDA,SI,"LARRALDE, CRISOLOGO AV. y TRIUNVIRATO AV.",12,-58.49659234,-34.56353635,SD-SD,MOTO,SD,6,PASAJERO_ACOMPAÑANTE,FEMENINO,0,SD,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA,15570926.6376
2016-0122,1,2016,Septiembre,Martes,7,AVENIDA,NO,"PERON, EVA AV. 4233",9,-58.47256391,-34.65194557,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS,7,CICLISTA,MASCULINO,49,9/13/2016,LINIERS - MATADEROS - PARQUE AVELLANEDA,16505305.7861
2016-0123,1,2016,Septiembre,Miércoles,9,AVENIDA,SI,"ASAMBLEA AV. y BONORINO, ESTEBAN, CNEL. AV.",7,-58.45130953,-34.64053676,MOTO-AUTO,MOTO,AUTO,9,CONDUCTOR,FEMENINO,58,SD,FLORES - PARQUE CHACABUCO,12422900.8308
2016-0124,1,2016,Septiembre,Viernes,15,AVENIDA,SI,RIVADAVIA AV. y RIVERA INDARTE AV.,7,-58.46271207,-34.62884871,PEATON-PASAJEROS,PEATON,PASAJEROS,15,PEATON,MASCULINO,67,SD,FLORES - PARQUE CHACABUCO,12422900.8308
2016-0125,1,2016,Septiembre,Sábado,12,AUTOPISTA,SI,"AUTOPISTA PERITO MORENO y ALBERDI, JUAN BAUTISTA AV.",10,-58.49020869,-34.64243791,MOTO-MOTO,MOTO,MOTO,12,CONDUCTOR,MASCULINO,30,SD,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL,12656556.9378
2016-0127,1,2016,Septiembre,Sábado,10,AVENIDA,SI,"ACOSTA, MARIANO y ROCA, CNEL. AV.",8,-58.44094791,-34.66677111,PEATON-PASAJEROS,PEATON,PASAJEROS,10,PEATON,MASCULINO,50,SD,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,22216901.8455
2016-0128,1,2016,Octubre,Domingo,11,AVENIDA,SI,CASTRO y PAVON AV.,5,-58.41914024,-34.6305389,PEATON-PASAJEROS,PEATON,PASAJEROS,11,PEATON,FEMENINO,81,10/2/2016,ALMAGRO - BOEDO,6660603.11937
2016-0130,1,2016,Octubre,Martes,12,AUTOPISTA,NO,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y BRASIL,1,-58.37910942,-34.62764717,MOTO-CARGAS,MOTO,CARGAS,12,CONDUCTOR,MASCULINO,29,10/4/2016,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,17794568.879
2016-0131,1,2016,Octubre,Domingo,19,CALLE,NO,MIRAVE 3500,4,-58.39871183,-34.64539318,PEATON-AUTO,PEATON,AUTO,19,PEATON,MASCULINO,35,SD,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,21684644.6266
2016-0132,1,2016,Octubre,Lunes,2,AVENIDA,SI,SAN JUAN AV. y 24 DE NOVIEMBRE,3,-58.41036975,-34.62477021,AUTO-PASAJEROS,AUTO,PASAJEROS,2,PASAJERO_ACOMPAÑANTE,MASCULINO,30,10/10/2016,BALVANERA - SAN CRISTOBAL,6385991.39578
2016-0133,1,2016,Octubre,Viernes,0,AVENIDA,SI,LAS HERAS GENERAL AV. y SANCHEZ DE BUSTAMANTE,14,-58.40204698,-34.5834269,MOTO-AUTO,MOTO,AUTO,0,CONDUCTOR,MASCULINO,41,10/25/2016,PALERMO,15845871.2876
2016-0134,1,2016,Octubre,Domingo,5,AVENIDA,SI,PIEDRA BUENA AV. y 2 DE ABRIL DE 1982,8,-58.48935287,-34.67648597,MOTO-OBJETO FIJO,MOTO,MOTO,5,CONDUCTOR,MASCULINO,25,10/23/2016,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,22216901.8455
2016-0135,1,2016,Octubre,Lunes,5,AVENIDA,SI,"FIGUEROA ALCORTA, PRES. AV. y PINEDO, INT.",14,-58.42260225,-34.56403694,PEATON-SD,PEATON,SD,5,PEATON,MASCULINO,29,10/25/2016,PALERMO,15845871.2876
2016-0136,1,2016,Octubre,Martes,0,AUTOPISTA,NO,AU BUENOS AIRES - LA PLATA KM. 4,4,0.0,0.0,MOTO-CARGAS,MOTO,CARGAS,0,CONDUCTOR,SD,0,SD,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,21684644.6266
2016-0137,1,2016,Octubre,Martes,0,AVENIDA,SI,SAN MARTIN AV. y LADINES,11,-58.51537091,-34.59035925,MOTO-MOTO,MOTO,MOTO,0,CONDUCTOR,MASCULINO,30,SD,VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA,14120042.4238
2016-0138,1,2016,Octubre,Jueves,20,AVENIDA,SI,CABILDO AV. y BLANCO ENCALADA,13,-58.4590967,-34.55922742,BICICLETA-CARGAS,BICICLETA,CARGAS,20,CICLISTA,FEMENINO,33,SD,BELGRANO - COLEGIALES - NUÑEZ,14713213.1821
2016-0139,1,2016,Octubre,Viernes,23,AVENIDA,SI,"FIGUEROA ALCORTA, PRES. AV. y DORREGO AV.",14,-58.42008769,-34.56539579,MOTO-MOTO,MOTO,MOTO,23,PASAJERO_ACOMPAÑANTE,FEMENINO,35,SD,PALERMO,15845871.2876
2016-0140,1,2016,Octubre,Lunes,2,AVENIDA,SI,JURAMENTO AV. y VUELTA DE OBLIGADO,13,-58.45566399,-34.56147293,PASAJEROS-PASAJEROS,PASAJEROS,PASAJEROS,2,PASAJERO_ACOMPAÑANTE,MASCULINO,20,SD,BELGRANO - COLEGIALES - NUÑEZ,14713213.1821
2016-0142,1,2016,Noviembre,Sábado,23,AVENIDA,SI,"DEL LIBERTADOR AV. y RAMOS MEJIA, JOSE MARIA, DR. AV.",1,-58.37533517,-34.59276462,MOTO-PASAJEROS,MOTO,PASAJEROS,23,CONDUCTOR,MASCULINO,46,11/5/2016,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,17794568.879
2016-0143,1,2016,Noviembre,Domingo,4,AVENIDA,SI,27 DE FEBRERO AV. y ESCALADA AV.,8,-58.44451316,-34.68475866,MOTO-SD,MOTO,SD,4,CONDUCTOR,MASCULINO,35,SD,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,22216901.8455
2016-0144,1,2016,Noviembre,Lunes,12,AVENIDA,NO,"BROWN, ALTE. AV. 984",4,-58.35975012,-34.63343907,PEATON-PASAJEROS,PEATON,PASAJEROS,12,PEATON,MASCULINO,83,SD,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,21684644.6266
2016-0145,1,2016,Noviembre,Lunes,20,AVENIDA,SI,DEL LIBERTADOR AV. y LA PAMPA,13,-58.44523595,-34.55953855,MOTO-AUTO,MOTO,AUTO,20,CONDUCTOR,MASCULINO,39,11/7/2016,BELGRANO - COLEGIALES - NUÑEZ,14713213.1821
2016-0146,1,2016,Noviembre,Miércoles,20,AVENIDA,SI,PICHINCHA AV. y BRASIL,4,-58.39626094,-34.63036565,PEATON-PASAJEROS,PEATON,PASAJEROS,20,PEATON,FEMENINO,29,SD,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,21684644.6266
2016-0147,1,2016,Noviembre,Miércoles,21,AVENIDA,SI,"INDEPENDENCIA AV. y CEVALLOS, VIRREY",1,-58.38896772,-34.61799615,MOVIL-PASAJEROS,MOVIL,PASAJEROS,21,PASAJERO_ACOMPAÑANTE,MASCULINO,55,11/16/2016,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,17794568.879
2016-0148,1,2016,Noviembre,Miércoles,22,AVENIDA,NO,GARMENDIA AV. 4895,15,-58.46536113,-34.59484504,MOTO-MOTO,MOTO,MOTO,22,CONDUCTOR,MASCULINO,0,SD,AGRONOMIA - CHACARITA -  PARQUE CHAS -  PATERNAL - VILLA CRESPO - VILLA ORTUZAR,14322896.6041
2016-0150,1,2016,Noviembre,Viernes,18,AVENIDA,SI,"ALCORTA, AMANCIO AV. y TABORDA, DIOGENES",4,-58.40879146,-34.65273216,CARGAS-CARGAS,CARGAS,CARGAS,18,PASAJERO_ACOMPAÑANTE,MASCULINO,41,11/18/2016,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,21684644.6266
2016-0151,1,2016,Noviembre,Viernes,20,CALLE,NO,SD,1,0.0,0.0,PEATON-SD,PEATON,SD,20,PEATON,SD,0,SD,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,17794568.879
2016-0152,1,2016,Noviembre,Miércoles,21,AVENIDA,SI,"MORENO, PERITO AV. y ZUVIRIA",7,-58.46451841,-34.64991946,MOTO-AUTO,MOTO,AUTO,21,CONDUCTOR,MASCULINO,42,11/24/2016,FLORES - PARQUE CHACABUCO,12422900.8308
2016-0153,1,2016,Noviembre,Viernes,15,AVENIDA,SI,ARAOZ y CORDOBA AV.,15,-58.4291709,-34.59485488,PEATON-MOTO,PEATON,MOTO,15,PEATON,FEMENINO,83,11/25/2016,AGRONOMIA - CHACARITA -  PARQUE CHAS -  PATERNAL - VILLA CRESPO - VILLA ORTUZAR,14322896.6041
2016-0154,1,2016,Noviembre,Sábado,14,GRAL PAZ,NO,"PAZ, GRAL. AV. 15200",8,-58.49007772,-34.68251141,MOTO-MOTO,MOTO,MOTO,14,CONDUCTOR,MASCULINO,38,SD,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,22216901.8455
2016-0155,1,2016,Noviembre,Sábado,16,CALLE,NO,MADERO 900,10,-58.52756365,-34.62772274,PEATON-AUTO,PEATON,AUTO,16,PEATON,FEMENINO,29,SD,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL,12656556.9378
2016-0156,1,2016,Noviembre,Sábado,19,AVENIDA,SI,INDEPENDENCIA AV. y DEAN FUNES,3,-58.40638983,-34.61943202,MOTO-PASAJEROS,MOTO,PASAJEROS,19,CONDUCTOR,MASCULINO,23,11/30/2016,BALVANERA - SAN CRISTOBAL,6385991.39578
2016-0157,1,2016,Diciembre,Sábado,6,AVENIDA,NO,"JUSTO, JUAN B. AV. 5645",11,-58.47576807,-34.61740997,MOTO-MOTO,MOTO,MOTO,6,CONDUCTOR,MASCULINO,23,SD,VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA,14120042.4238
2016-0159,1,2016,Diciembre,Domingo,7,AVENIDA,SI,27 DE FEBRERO AV. y ESCALADA AV.,8,-58.44451316,-34.68475866,AUTO-SD,AUTO,SD,7,CONDUCTOR,MASCULINO,23,SD,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,22216901.8455
2016-0160,1,2016,Diciembre,Martes,5,AUTOPISTA,NO,AUTOPISTA PERITO MORENO (ALTURA VELEZ SARSFIELD),9,-58.51927194,-34.63635787,CARGAS-OBJETO FIJO,CARGAS,CARGAS,5,CONDUCTOR,MASCULINO,29,12/6/2016,LINIERS - MATADEROS - PARQUE AVELLANEDA,16505305.7861
2016-0161,1,2016,Diciembre,Martes,7,AVENIDA,SI,SANTA FE AV. y GODOY CRUZ,14,-58.42525456,-34.57866344,PEATON-PASAJEROS,PEATON,PASAJEROS,7,PEATON,MASCULINO,50,12/6/2016,PALERMO,15845871.2876
2016-0162,1,2016,Diciembre,Miércoles,5,AVENIDA,SI,"LACROZE, FEDERICO AV. y FOREST AV.",15,-58.45396573,-34.58518167,PEATON-AUTO,PEATON,AUTO,5,PEATON,MASCULINO,38,1/1/2017,AGRONOMIA - CHACARITA -  PARQUE CHAS -  PATERNAL - VILLA CRESPO - VILLA ORTUZAR,14322896.6041
2016-0163,1,2016,Diciembre,Sábado,7,GRAL PAZ,SI,"PAZ, GRAL. AV. y MOSCONI GENERAL AV.",11,-58.52340614,-34.59798754,MOTO-AUTO,MOTO,AUTO,7,CONDUCTOR,MASCULINO,23,SD,VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA,14120042.4238
2016-0164,1,2016,Diciembre,Domingo,6,AVENIDA,SI,"LA PLATA AV. y POMAR, GREGORIO TTE. CNEL.",4,-58.42323628,-34.64119105,AUTO-AUTO,AUTO,AUTO,6,CONDUCTOR,MASCULINO,29,SD,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,21684644.6266
2016-0165,1,2016,Diciembre,Lunes,8,AVENIDA,NO,"GARCIA, MARTIN AV. 300",4,-58.36926144,-34.62841919,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS,8,CICLISTA,MASCULINO,37,SD,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,21684644.6266
2016-0168,1,2016,Diciembre,Martes,10,AVENIDA,SI,"LA PLATA AV. y POMAR, GREGORIO TTE. CNEL.",4,-58.42323628,-34.64119105,MOTO-AUTO,MOTO,AUTO,10,CONDUCTOR,MASCULINO,43,12/13/2016,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,21684644.6266
2016-0169,1,2016,Diciembre,Jueves,15,AVENIDA,SI,"NUÑEZ y BALBIN, RICARDO, DR. AV.",12,-58.47935434,-34.55676497,MOTO-PASAJEROS,MOTO,PASAJEROS,15,CONDUCTOR,MASCULINO,24,12/16/2016,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA,15570926.6376
2016-0170,1,2016,Diciembre,Lunes,17,GRAL PAZ,NO,"PAZ, GRAL. AV. 4500",12,-58.50598256,-34.5637998,MOTO-AUTO,MOTO,AUTO,17,PASAJERO_ACOMPAÑANTE,MASCULINO,21,12/19/2016,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA,15570926.6376
2016-0171,1,2016,Diciembre,Domingo,19,AUTOPISTA,SI,"HUERGO, ING. AV. y AUTOPISTA 25 DE MAYO",1,-58.36607137,-34.62150748,MOTO-MOTO,MOTO,MOTO,19,CONDUCTOR,SD,0,SD,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,17794568.879
2016-0172,1,2016,Diciembre,Lunes,8,AVENIDA,SI,"GARAY, JUAN DE AV. y CASTRO",5,-58.41918902,-34.63174259,MOTO-CARGAS,MOTO,CARGAS,8,CONDUCTOR,MASCULINO,38,12/26/2016,ALMAGRO - BOEDO,6660603.11937
2016-0173,1,2016,Diciembre,Lunes,19,AVENIDA,SI,DIRECTORIO AV. y SAN PEDRITO AV.,7,-58.46749188,-34.63551751,MOTO-CARGAS,MOTO,CARGAS,19,CONDUCTOR,MASCULINO,35,SD,FLORES - PARQUE CHACABUCO,12422900.8308
2016-0174,1,2016,Diciembre,Martes,0,AUTOPISTA,NO,AUTOPISTA 25 DE MAYO,1,0.0,0.0,SD-SD,MOTO,SD,0,CONDUCTOR,SD,0,SD,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,17794568.879
2016-0175,1,2016,Diciembre,Martes,8,CALLE,SI,"FALCON, RAMON L.,CNEL. y MEMBRILLAR",7,-58.46064174,-34.62960517,PEATON-BICICLETA,PEATON,BICICLETA,8,PEATON,FEMENINO,0,SD,FLORES - PARQUE CHACABUCO,12422900.8308
2016-0176,1,2016,Diciembre,Miércoles,1,AVENIDA,SI,BELGRANO AV. y PASEO COLON AV.,1,-58.36956186,-34.61232875,MOTO-PASAJEROS,MOTO,PASAJEROS,1,CONDUCTOR,MASCULINO,28,SD,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,17794568.879
2016-0177,1,2016,Diciembre,Jueves,4,CALLE,NO,ARENALES 3319,14,-58.40966671,-34.58788235,PEATON-AUTO,PEATON,AUTO,4,PEATON,FEMENINO,27,SD,PALERMO,15845871.2876
2016-0178,1,2016,Diciembre,Viernes,16,CALLE,SI,REPUBLICA BOLIVARIANA DE VENEZUELA y SAAVEDRA,3,-58.40288226,-34.61544091,MULTIPLE,PEATON,MULTIPLE,16,PEATON,FEMENINO,7,SD,BALVANERA - SAN CRISTOBAL,6385991.39578
2017-0001,1,2017,Enero,Lunes,1,AVENIDA,SI,"JUSTO, JUAN B. AV. y ACHUPALLAS",11,-58.4659423,-34.61028571,MOTO-CARGAS,MOTO,CARGAS,1,CONDUCTOR,MASCULINO,18,1/2/2017,VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA,14120042.4238
2017-0003,1,2017,Enero,Jueves,3,AVENIDA,SI,OLAVARRIA y VELEZ SARSFIELD AV.,4,-58.38957669,-34.64410277,CARGAS-CARGAS,CARGAS,CARGAS,3,PASAJERO_ACOMPAÑANTE,MASCULINO,33,1/5/2017,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,21684644.6266
2017-0007,1,2017,Enero,Miércoles,17,CALLE,SI,LIMA y MEXICO,1,-58.3816166,-34.61529543,MULTIPLE,PEATON,MULTIPLE,17,PEATON,MASCULINO,48,1/11/2017,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,17794568.879
2017-0008,1,2017,Enero,Lunes,0,CALLE,SI,"CABRERA, JOSE A. y BONPLAND",14,-58.43917004,-34.58494351,MOTO-PASAJEROS,MOTO,PASAJEROS,0,CONDUCTOR,MASCULINO,29,1/16/2017,PALERMO,15845871.2876
2017-0009,1,2017,Enero,Lunes,13,AUTOPISTA,NO,AUTOPISTA 25 DE MAYO y BOEDO AV.,5,-58.41595919,-34.62743346,MOTO-CARGAS,MOTO,CARGAS,13,CONDUCTOR,MASCULINO,36,1/16/2017,ALMAGRO - BOEDO,6660603.11937
2017-0010,1,2017,Enero,Lunes,16,AVENIDA,SI,DIRECTORIO AV. y RIGLOS,6,-58.4356488,-34.62828656,MOTO-AUTO,MOTO,AUTO,16,CONDUCTOR,MASCULINO,23,1/16/2017,CABALLITO,6851028.91357
2017-0011,1,2017,Enero,Domingo,2,GRAL PAZ,SI,"PAZ, GRAL. AV. y BALBIN, RICARDO, DR. AV.",12,-58.5007381,-34.5497951,MOTO-OBJETO FIJO,MOTO,MOTO,2,PASAJERO_ACOMPAÑANTE,FEMENINO,29,1/22/2017,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA,15570926.6376
2017-0012,1,2017,Enero,Martes,14,CALLE,SI,"TRAFUL y TABORDA, DIOGENES",4,-58.40969005,-34.6505529,MOTO-CARGAS,MOTO,CARGAS,14,CONDUCTOR,MASCULINO,30,1/24/2017,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,21684644.6266
2017-0013,1,2017,Enero,Viernes,7,AVENIDA,NO,"IRIARTE, GRAL. AV. 3055",4,-58.38972622,-34.65098981,PEATON-CARGAS,PEATON,CARGAS,7,PEATON,MASCULINO,4,1/27/2017,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,21684644.6266
2017-0014,1,2017,Enero,Sábado,8,AVENIDA,SI,DONADO y ARIAS,12,-58.49185972,-34.55046754,MULTIPLE,MOTO,MULTIPLE,8,PASAJERO_ACOMPAÑANTE,FEMENINO,22,1/28/2017,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA,15570926.6376
2017-0015,1,2017,Febrero,Jueves,15,AVENIDA,SI,CORDOBA AV. y CALLAO AV.,2,-58.39293417,-34.59963642,PEATON-AUTO,PEATON,AUTO,15,PEATON,MASCULINO,82,2/21/2017,RECOLETA,6317264.56099
2017-0016,1,2017,Febrero,Viernes,5,AUTOPISTA,NO,AUTOPISTA 25 DE MAYO KM. 8.3,1,-58.38099494,-34.62288231,MOTO-CARGAS,MOTO,CARGAS,5,CONDUCTOR,MASCULINO,27,2/4/2017,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,17794568.879
2017-0017,1,2017,Febrero,Lunes,8,AVENIDA,SI,"JUSTO, JUAN B. AV. y PARAGUAY",14,-58.429012,-34.58095431,MOTO-AUTO,MOTO,AUTO,8,CONDUCTOR,MASCULINO,32,2/6/2017,PALERMO,15845871.2876
2017-0018,1,2017,Febrero,Jueves,7,GRAL PAZ,SI,"PAZ, GRAL. AV. y DE LOS CORRALES AV.",9,-58.50877521,-34.66977709,MOTO-AUTO,MOTO,AUTO,7,CONDUCTOR,MASCULINO,30,2/9/2017,LINIERS - MATADEROS - PARQUE AVELLANEDA,16505305.7861
2017-0021,1,2017,Febrero,Sábado,5,CALLE,SI,SARMIENTO y LIBERTAD,1,-58.38362373,-34.60509972,MOTO-PASAJEROS,MOTO,PASAJEROS,5,CONDUCTOR,MASCULINO,43,2/18/2017,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,17794568.879
2017-0024,1,2017,Febrero,Jueves,20,AVENIDA,NO,RIVADAVIA AV. 7121,7,-58.46589308,-34.62955795,PEATON-PASAJEROS,PEATON,PASAJEROS,20,PEATON,MASCULINO,39,2/23/2017,FLORES - PARQUE CHACABUCO,12422900.8308
2017-0025,1,2017,Febrero,Viernes,17,AVENIDA,SI,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. y RIVERA INDARTE AV.",7,-58.43614426,-34.6542464,MOTO-SD,MOTO,SD,17,CONDUCTOR,MASCULINO,23,2/24/2017,FLORES - PARQUE CHACABUCO,12422900.8308
2017-0027,1,2017,Febrero,Domingo,21,AVENIDA,NO,CASEROS AV. 1429,1,-58.38332245,-34.6319325,PEATON-AUTO,PEATON,AUTO,21,PEATON,MASCULINO,0,2/26/2017,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,17794568.879
2017-0028,1,2017,Febrero,Martes,9,AVENIDA,SI,GAONA AV. y FRAGATA PRES. SARMIENTO,6,-58.45475488,-34.61196327,PEATON-AUTO,PEATON,AUTO,9,PEATON,MASCULINO,87,2/28/2017,CABALLITO,6851028.91357
2017-0029,1,2017,Marzo,Martes,2,CALLE,SI,MOZART y TANDIL,9,-58.48501341,-34.64742455,SD-AUTO,MOTO,AUTO,2,CONDUCTOR,MASCULINO,34,3/7/2017,LINIERS - MATADEROS - PARQUE AVELLANEDA,16505305.7861
2017-0030,1,2017,Marzo,Martes,8,AVENIDA,SI,MOZART y AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,9,-58.47010988,-34.65872088,AUTO-PASAJEROS,AUTO,PASAJEROS,8,CONDUCTOR,FEMENINO,27,3/7/2017,LINIERS - MATADEROS - PARQUE AVELLANEDA,16505305.7861
2017-0031,1,2017,Marzo,Sábado,1,CALLE,SI,24 DE NOVIEMBRE y PAVON,3,-58.4099756,-34.62873635,AUTO-OBJETO FIJO,AUTO,AUTO,1,PASAJERO_ACOMPAÑANTE,MASCULINO,70,3/11/2017,BALVANERA - SAN CRISTOBAL,6385991.39578
2017-0032,1,2017,Marzo,Domingo,5,GRAL PAZ,SI,"PAZ, GRAL. AV. y LOS CEDROS",8,-58.48892175,-34.68359163,AUTO-AUTO,AUTO,AUTO,5,PASAJERO_ACOMPAÑANTE,FEMENINO,40,3/12/2017,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,22216901.8455
2017-0033,1,2017,Marzo,Domingo,7,GRAL PAZ,SI,"PAZ, GRAL. AV. y GUTIERREZ, RICARDO",11,-58.52466448,-34.60325478,AUTO-AUTO,AUTO,AUTO,7,CONDUCTOR,MASCULINO,28,3/12/2017,VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA,14120042.4238
2017-0034,1,2017,Marzo,Lunes,7,CALLE,NO,GODOY CRUZ 2651,14,-58.42554218,-34.57929036,PEATON-AUTO,PEATON,AUTO,7,PEATON,MASCULINO,43,3/13/2017,PALERMO,15845871.2876
2017-0037,1,2017,Marzo,Viernes,3,AVENIDA,SI,"INDEPENDENCIA AV. y CEVALLOS, VIRREY",1,-58.38896772,-34.61799615,MOTO-CARGAS,MOTO,CARGAS,3,CONDUCTOR,MASCULINO,41,3/31/2017,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,17794568.879
2017-0038,1,2017,Abril,Sábado,19,AVENIDA,SI,CASTAÑARES AV. y LAUTARO,7,-58.44516857,-34.64363363,MOTO-AUTO,MOTO,AUTO,19,CONDUCTOR,FEMENINO,40,4/1/2017,FLORES - PARQUE CHACABUCO,12422900.8308
2017-0040,1,2017,Abril,Lunes,9,AVENIDA,NO,"GUIRALDES, INT. 2699",13,-58.43834197,-34.54560369,MULTIPLE,AUTO,MULTIPLE,9,CONDUCTOR,MASCULINO,43,4/3/2017,BELGRANO - COLEGIALES - NUÑEZ,14713213.1821
2017-0041,1,2017,Abril,Lunes,23,CALLE,NO,"FERNANDEZ MORENO, BALDOMERO 2186",7,-58.45485084,-34.63531854,MOTO-AUTO,MOTO,AUTO,23,CONDUCTOR,MASCULINO,17,SD,FLORES - PARQUE CHACABUCO,12422900.8308
